OID_,row,col,cell_id,Shape_Length,Shape_Area,cell_area,district,overlap_m2,overlap_pct,district_id
2185,25,24,2274,3963.454839627788260,980384.099766589934006,0.000086000002859,Longhua District,0.000086000004300,100.000001675352010,5
2186,25,25,2275,3963.485932291996050,980399.483277938445099,0.000086000005222,Longhua District,0.000086000000000,99.999993927245185,5
2187,25,26,2276,3963.516944975455317,980414.825348532991484,0.000085999999435,Longhua District,0.000085999995700,99.999995657370150,5
2188,25,27,2277,3963.548175612268096,980430.271729606203735,0.000085999998280,Longhua District,0.000085999999300,100.000001185681199,5
2189,25,28,2278,3963.579424233075770,980445.734686080017127,0.000085999994064,Longhua District,0.000085999990700,99.999996088812949,5
2190,25,29,2279,3963.610992833479941,980461.354355653049424,0.000085999999077,Longhua District,0.000085041557136,98.885532615448611,5
2191,25,30,2280,3963.642579430803380,980476.979355892515741,0.000086000000040,Longgang District,0.000086000000000,99.999999953173585,4
2192,25,31,2281,3963.674383984793167,980492.712379978154786,0.000086000005962,Longgang District,0.000086000003600,99.999997253571820,4
2193,25,32,2282,3963.706104495993713,980508.409578241407871,0.000086000004224,Longgang District,0.000086000000000,99.999995088532231,4
2194,25,33,2283,3963.737842990702120,980524.112102591432631,0.000085999998436,Longgang District,0.000086000000000,100.000001819153866,4
2195,25,34,2284,3963.769807752522865,980539.922914991620928,0.000085999997628,Longgang District,0.000086000000000,100.000002758369021,4
2196,25,35,2285,3963.801880086266465,980555.792925580870360,0.000085999997494,Longgang District,0.000086000000700,100.000003727530398,4
2197,25,36,2286,3963.834174541960238,980571.769250009790994,0.000086000002167,Longgang District,0.000086000004300,100.000002480115484,4
2198,25,37,2287,3963.866389115869424,980587.708040423574857,0.000085999999030,Longgang District,0.000085999995000,99.999995314381266,4
2199,25,38,2288,3963.898719562917449,980603.706289896857925,0.000085999996589,Longgang District,0.000085999990700,99.999993152437398,4
2200,25,39,2289,3963.931272195445217,980619.810890982276760,0.000085999998957,Longgang District,0.000085999995000,99.999995399078472,4
2201,25,40,2290,3963.963838605508954,980635.922518409322947,0.000085999997422,Longgang District,0.000085999995000,99.999997183599660,4
2202,25,41,2291,3963.996525117175224,980652.095623576082289,0.000085999996760,Longgang District,0.000085999995000,99.999997953608514,4
2203,25,42,2292,3964.029429582041757,980668.376767204143107,0.000086000001053,Longgang District,0.000086000000000,99.999998775316897,4
2204,25,43,2293,3964.062347772653993,980684.664910996682011,0.000086000001441,Longgang District,0.000086000000000,99.999998324186578,4
2205,25,44,2294,3964.095390367222535,980701.016749978996813,0.000086000002895,Longgang District,0.000086000005000,100.000002447649578,4
2206,25,45,2295,3964.128553107682819,980717.422544107423164,0.000086000004561,Longgang District,0.000086000005000,100.000000510707082,4
2207,25,46,2296,3964.161627415802286,980733.786569879390299,0.000085999998044,Longgang District,0.000086000004300,100.000007274740881,4
2208,25,47,2297,3964.195021808695856,980750.311096567544155,0.000086000001081,Longgang District,0.000085999995700,99.999993743067336,4
2209,25,48,2298,3964.228429857934771,980766.842595365946181,0.000086000000209,Longgang District,0.000086000000000,99.999999756820728,4
2210,25,49,2299,3964.261971142484072,980783.438311123056337,0.000086000000448,Longgang District,0.000086000000000,99.999999479191189,4
2211,25,50,2300,3964.295717291328856,980800.135845917859115,0.000086000005094,Longgang District,0.000062751812846,72.967219917509425,4
2212,25,51,2301,3964.329285879244253,980816.749043515766971,0.000085999997824,Yantian District,0.000082086312484,95.449202977732156,9
2213,25,52,2302,3964.363170203534537,980833.513290431466885,0.000085999999277,Pingshan District,0.000077669919818,90.313861012821562,8
2214,25,53,2303,3964.396974761021738,980850.240068031824194,0.000085999992924,Pingshan District,0.000085999990700,99.999997413744381,8
2215,25,54,2304,3964.431099469127730,980867.123700065538287,0.000085999995802,Pingshan District,0.000085999994300,99.999998253123522,8
2216,25,55,2305,3964.465339957046126,980884.070462452364154,0.000085999999693,Pingshan District,0.000086000000000,100.000000356425574,8
2217,25,56,2306,3964.499700660479903,980901.075084473704919,0.000086000004136,Pingshan District,0.000086000005000,100.000001004637156,8
2218,25,57,2307,3964.533977168025558,980918.036272959085181,0.000086000000248,Pingshan District,0.000085999995700,99.999994711709959,8
2219,25,58,2308,3964.568476128535622,980935.103971118107438,0.000086000001176,Pingshan District,0.000085999999300,99.999997818952011,8
2220,25,59,2309,3964.602890891225798,980952.135790069238283,0.000085999994436,Pingshan District,0.000085999995000,100.000000656119752,8
2221,25,60,2310,3964.637621349082110,980969.322346810949966,0.000085999996739,Pingshan District,0.000086000000000,100.000003792347727,8
2222,25,61,2311,3964.672472044548158,980986.570478423265740,0.000085999999917,Pingshan District,0.000086000000700,100.000000910990479,8
2223,25,62,2312,3964.707438465811720,981003.874168084701523,0.000086000003442,Pingshan District,0.000085983832027,99.981196030731283,8
2224,25,63,2313,3964.742427445903559,981021.189090789412148,0.000086000003428,Pingshan District,0.000086000000000,99.999996013548909,8
2225,25,64,2314,3964.777429893031695,981038.511082696146332,0.000085999999511,Pingshan District,0.000068507727691,79.660148930930248,8
2226,25,65,2315,3964.812659443952725,981055.941824034787714,0.000086000000603,Dapeng District,0.000066272665205,77.061238070290898,1
2227,25,66,2316,3964.847897867766733,981073.384656376438215,0.000085999998232,Dapeng District,0.000085999995700,99.999997056337932,1
2228,25,67,2317,3964.883456516620754,981090.980713177705184,0.000086000004767,Dapeng District,0.000086000004300,99.999999456823900,1
2229,25,68,2318,3964.918735571116486,981108.444055181578733,0.000085999995144,Dapeng District,0.000085999991400,99.999995646103812,1
2230,25,69,2319,3964.954632488595053,981126.206123654264957,0.000086000007182,Dapeng District,0.000086000009300,100.000002462623968,1
2231,25,70,2320,3964.990347491803732,981143.881953078787774,0.000086000007136,Dapeng District,0.000086000009300,100.000002516558624,1
2232,25,71,2321,3965.025982877760725,981161.520402540103532,0.000085999999288,Dapeng District,0.000086000000000,100.000000827835407,1
2233,25,72,2322,3965.062031517644755,981179.356352620874532,0.000086000004226,Dapeng District,0.000085999995000,99.999989271883464,1
2234,25,73,2323,3965.097902906844865,981197.111980267916806,0.000085999997598,Dapeng District,0.000085999995000,99.999996978678823,1
2235,25,74,2324,3965.134089906614463,981215.022337186848745,0.000086000000007,Dapeng District,0.000085999995700,99.999994992171708,1
2236,25,75,2325,3965.170397257677905,981232.990653388551436,0.000086000002969,Dapeng District,0.000086000004300,100.000001547486875,1
2237,25,76,2326,3965.206722641964461,981250.968059331178665,0.000086000002202,Dapeng District,0.000086000000000,99.999997439574230,1
2238,25,77,2327,3965.243066059939338,981268.958421242656186,0.000085999998044,Dapeng District,0.000085999995700,99.999997274638247,1
2239,25,78,2328,3965.279729800803580,981287.101910441764630,0.000086000002779,Dapeng District,0.000086000004300,100.000001768154917,1
2240,25,79,2329,3965.316104527193147,981305.108006748487242,0.000085999990947,Dapeng District,0.000085999986400,99.999994712709210,1
2241,25,80,2330,3965.353106653727082,981323.417593565885909,0.000086000001185,Dapeng District,0.000086000003600,100.000002807878488,1
2242,25,81,2331,3965.390019667588604,981341.688969818991609,0.000086000003547,Dapeng District,0.000086000000000,99.999995875046750,1
2243,25,82,2332,3965.426857947378267,981359.925301664392464,0.000085999998311,Dapeng District,0.000085999995700,99.999996964277955,1
2244,25,83,2333,3965.463909393787617,981378.259901772951707,0.000085999997158,Dapeng District,0.000085999999300,100.000002490605596,1
2245,25,84,2334,3965.501076430020930,981396.657572760130279,0.000085999997005,Dapeng District,0.000086000000000,100.000003482929344,1
2246,25,85,2335,3965.538368729167360,981415.119430340593681,0.000085999997948,Dapeng District,0.000027094181814,31.504863326673448,1
2247,25,86,2336,3965.575781480058140,981433.635446118074469,0.000085999999108,,,,
2248,25,87,2337,3965.613300070028345,981452.206022999598645,0.000086000000521,,,,
2249,25,88,2338,3965.650744036131073,981470.741609352640808,0.000085999994339,,,,
2250,25,89,2339,3965.688508396470752,981489.430564144509844,0.000085999997067,,,,
2251,24,0,2160,3962.614373594728931,979970.722110587987117,0.000086000001288,Bao’an District,0.000086000005000,100.000004316584864,0
2252,24,1,2161,3962.642938667431736,979984.852473087492399,0.000086000002268,Bao’an District,0.000086000005700,100.000003990479414,0
2253,24,2,2162,3962.671619867297522,979999.038663301384076,0.000086000003637,Bao’an District,0.000086000005000,100.000001584787924,0
2254,24,3,2163,3962.700319047482481,980013.233853175304830,0.000086000001284,Bao’an District,0.000085999995700,99.999993506673178,0
2255,24,4,2164,3962.729236193582437,980027.533324433956295,0.000086000003571,Bao’an District,0.000085999999300,99.999995033643884,0
2256,24,5,2165,3962.758073226912984,980041.798830805113539,0.000085999998365,Bao’an District,0.000086000000000,100.000001900682832,0
2257,24,6,2166,3962.787226320274385,980056.215291442698799,0.000086000001895,Bao’an District,0.000086000004300,100.000002796638370,0
2258,24,7,2167,3962.816295518152401,980070.595981833990663,0.000085999997773,Bao’an District,0.000085999995000,99.999996775440479,0
2259,24,8,2168,3962.845586474013544,980085.086612551007420,0.000085999998787,Bao’an District,0.000085999995700,99.999996410989965,0
2260,24,9,2169,3962.874993491312580,980099.629209534614347,0.000085999999847,Bao’an District,0.000086000004300,100.000005177392865,0
2261,24,10,2170,3962.904418500413158,980114.184512873995118,0.000085999997511,Bao’an District,0.000086000000000,100.000002894784259,0
2262,24,11,2171,3962.934061465807645,980128.847950587747619,0.000086000000149,Bao’an District,0.000086000000000,99.999999826419327,0
2263,24,12,2172,3962.963726275473164,980143.522236641263589,0.000085999999227,Bao’an District,0.000086000000000,100.000000899153861,0
2264,24,13,2173,3962.993405223051468,980158.203692713519558,0.000085999994421,Bao’an District,0.000085999986400,99.999990673857951,0
2265,24,14,2174,3963.023404039819980,980173.041782177402638,0.000085999998844,Bao’an District,0.000086000000000,100.000001344144465,0
2266,24,15,2175,3963.053522795777099,980187.941233117715456,0.000086000004138,Bao’an District,0.000086000009300,100.000006002080326,0
2267,24,16,2176,3963.083655633591661,980202.847837380017154,0.000086000005546,Bao’an District,0.000086000000000,99.999993551276418,0
2268,24,17,2177,3963.113708447338922,980217.712972364039160,0.000085999998802,Bao’an District,0.000085999995000,99.999995579641705,0
2269,24,18,2178,3963.144081166428805,980232.734765020199120,0.000086000001288,Bao’an District,0.000085999999300,99.999997688731895,0
2270,24,19,2179,3963.174467939757960,980247.771240099100396,0.000086000000548,Bao’an District,0.000085989719684,99.988045507817588,0
2271,24,20,2180,3963.205076628225470,980262.910210090572946,0.000086000004285,Bao’an District,0.000085626629894,99.565843752572192,0
2272,24,21,2181,3963.235605330514773,980278.011433861218393,0.000086000000197,Bao’an District,0.000059872567891,69.619264829281818,0
2273,24,22,2182,3963.266246040781880,980293.170246915891767,0.000085999996647,Longhua District,0.000086000000000,100.000003898764604,5
2274,24,23,2183,3963.297206667589307,980308.485733691370115,0.000086000002326,Longhua District,0.000086000000700,99.999998109187814,5
2275,24,24,2184,3963.328091361878251,980323.765552770928480,0.000086000000362,Longhua District,0.000086000005000,100.000005393650710,5
2276,24,25,2185,3963.359087991865181,980339.095394055475481,0.000085999998270,Longhua District,0.000085999999300,100.000001198122533,5
2277,24,26,2186,3963.390204629512482,980354.490337253431790,0.000085999997374,Longhua District,0.000085999995000,99.999997240172604,5
2278,24,27,2187,3963.421539224523258,980369.993449098430574,0.000086000001450,Longhua District,0.000086000000000,99.999998313555764,5
2279,24,28,2188,3963.452895908126266,980385.507536888704635,0.000086000001974,Longhua District,0.000086000000000,99.999997704313316,5
2280,24,29,2189,3963.484364449690474,980401.075306560378522,0.000086000002691,Longhua District,0.000084150088400,97.848936937904924,5
2281,24,30,2190,3963.515850984719236,980416.652097882470116,0.000085999999683,Longgang District,0.000086000005000,100.000006182191555,4
2282,24,31,2191,3963.547563713485488,980432.337293060845695,0.000086000001668,Longgang District,0.000086000009300,100.000008874328358,4
2283,24,32,2192,3963.579090382265349,980447.934272494981997,0.000085999991398,Longgang District,0.000085999990700,99.999999188159322,4
2284,24,33,2193,3963.611132879545949,980463.788700491539203,0.000085999999194,Longgang District,0.000078035818233,90.739324377346918,4
2285,24,34,2194,3963.643193381562924,980479.652161251869984,0.000086000003264,Longgang District,0.000086000005000,100.000002018236245,4
2286,24,35,2195,3963.675276057784686,980495.522951308987103,0.000086000003461,Longgang District,0.000086000000000,99.999995975905122,4
2287,24,36,2196,3963.707372570003372,980511.404642102308571,0.000086000000096,Longgang District,0.000086000000700,100.000000702656138,4
2288,24,37,2197,3963.739695438619037,980527.394672526163049,0.000086000001716,Longgang District,0.000086000005000,100.000003819002245,4
2289,24,38,2198,3963.772125787783807,980543.440000199479982,0.000086000003668,Longgang District,0.000086000005000,100.000001549220201,4
2290,24,39,2199,3963.804578360358846,980559.496374459355138,0.000086000002071,Longgang District,0.000085671751008,99.618312726442753,4
